24799,40602,41132,33310,26213,32216,2432,2880,1889,
24751,40581,41104,33254,26284,32234,2430,2879,1886,
24802,40617,41143,33360,25866,32192,2435,2887,1890,
25054,40379,40920,33082,26176,31903,2435,2887,1890,
24775,40646,41176,33494,26101,32284,2435,2881,1883,
24814,40625,41144,33443,26516,32315,2435,2881,1883,
24723,40642,41169,33248,26472,32288,2430,2873,1881,
24736,40736,41088,33092,25515,31921,2428,2882,1888,
24817,40608,41095,33348,26512,32043,2428,2882,1888,
24384,40625,41168,33399,27196,31976,2425,2877,1889,
23999,40390,40898,33336,24768,31871,2425,2877,1889,
23773,40592,41235,33190,26511,31821,2431,2874,1900,
23261,40447,41164,33000,26815,31625,2431,2874,1900,
22901,40509,41262,33280,25800,31851,2435,2876,1920,
22975,40532,41215,33552,26758,31651,2434,2874,1930,
22379,40530,41188,33446,25975,31808,2434,2874,1930,
22473,40521,41268,33137,25884,31808,2435,2877,1950,
22209,40579,41237,33263,27404,31218,2435,2877,1950,
21943,40572,41268,33830,25559,30946,2436,2874,1980,
22127,40472,41201,33448,26319,31037,2436,2874,1980,
21829,40536,41282,33118,27069,31070,2433,2870,2007,
21623,40540,41254,33194,25717,30809,2440,2856,2032,
22021,40227,40959,32680,26904,30187,2440,2856,2032,
21449,40447,41211,33270,25207,30307,2446,2859,2066,
21809,40531,41236,33208,27299,30063,2446,2859,2066,
21527,40226,40983,33017,25805,29819,2445,2845,2099,
21859,40245,40939,33033,26891,29545,2445,2845,2099,
21256,40439,41304,33292,26154,29750,2449,2833,2130,
21396,40232,41087,33171,26982,29640,2450,2817,2160,
21380,40480,41279,33338,26802,29242,2450,2817,2160,
21239,40471,41243,33072,27007,29633,2451,2801,2200,
21381,40471,41230,33048,27080,29493,2451,2801,2200,
20987,40502,41304,33369,26826,29003,2455,2783,2225,
21697,40231,40950,32698,27593,28252,2455,2783,2225,
21039,40438,41224,33303,26585,27924,2452,2761,2257,
21332,40580,41282,33136,28415,28546,2457,2743,2286,
21263,40216,41183,33007,26140,27950,2457,2743,2286,
21159,40405,41275,33134,28490,28667,2463,2719,2315,
21055,40520,41278,32660,27215,28412,2463,2719,2315,
21139,40538,41282,33004,28338,27805,2458,2691,2347,
21095,40515,41298,33310,28663,27452,2458,2691,2347,
21171,40459,41224,33535,27331,26896,2458,2691,2347,
21051,40480,41263,33015,29419,27968,2475,2630,2399,
21247,40280,40987,32495,27676,27700,2475,2630,2399,
21041,40502,41305,33247,29025,27169,2467,2595,2418,
21170,40448,41255,33264,28941,26658,2467,2595,2418,
20999,40512,41286,33175,28537,26623,2473,2561,2442,
21163,40319,41432,32388,29535,27255,2471,2532,2464,
21023,40503,41270,32874,28686,27088,2471,2532,2464,
21081,40511,41298,33151,29791,26316,2482,2489,2489,
21423,40542,41302,33415,29823,26469,2482,2489,2489,
21176,40544,41339,32942,31047,26978,2476,2457,2499,
21012,40430,41228,32870,27680,26012,2476,2457,2499,
21335,40436,41288,33360,32399,26668,2486,2422,2513,
20662,40324,41048,33056,31247,25536,2483,2374,2530,
20043,40398,41378,33740,28472,25423,2483,2374,2530,
21680,40620,41318,32268,30999,28784,2487,2325,2533,
21063,40507,41239,32780,33684,25374,2487,2325,2533,
20615,40472,41331,33328,29239,24588,2491,2297,2547,
21288,40528,41256,33152,31069,26576,2491,2297,2547,
20929,40539,41306,32543,32871,26968,2491,2252,2553,
20791,40524,41312,32787,31021,26176,2491,2212,2550,
21031,40558,41329,33450,33127,25931,2491,2212,2550,
20723,40490,41256,33166,31496,25679,2494,2170,2557,
21036,40504,41271,32484,32005,25632,2494,2170,2557,
20879,40480,41325,32942,33641,26096,2494,2129,2560,
20799,40509,41302,33447,33236,26005,2494,2129,2560,
20866,40496,41303,32928,32661,25320,2499,2081,2550,
20871,40531,41344,32502,32941,26496,2498,2049,2550,
20847,40540,41334,32880,33895,26303,2498,2049,2550,
20826,40516,41243,33032,33936,25483,2503,2000,2541,
20887,40475,41272,32399,34155,26448,2503,2000,2541,
20664,40522,41321,32749,33939,26650,2500,1959,2539,
20830,40513,41290,33100,34423,25749,2500,1959,2539,
20799,40538,41320,33040,34836,26495,2506,1908,2526,
20793,40538,41306,32271,34936,27172,2505,1873,2513,
20735,40512,41308,32742,35091,26035,2505,1873,2513,
20708,40522,41286,33132,35134,25743,2497,1839,2499,
20768,40541,41280,32746,35547,26861,2497,1839,2499,
20678,40528,41312,32479,35572,27776,2508,1794,2472,
20563,40488,41207,32775,35917,26399,2501,1763,2457,
20669,40456,41262,33132,35821,25831,2501,1763,2457,
20681,40535,41288,32376,36141,28091,2505,1717,2434,
20789,40512,41300,32696,36562,27589,2505,1717,2434,
20801,40514,41308,32986,37106,26664,2508,1690,2404,
20673,40510,41310,32712,36575,27808,2508,1690,2404,
20743,40551,41344,32542,36624,27877,2503,1661,2389,
20912,40281,41087,32640,36991,27144,2505,1628,2358,
20648,40528,41264,32626,37407,28114,2505,1628,2358,
20587,40528,41308,32514,37426,28031,2503,1599,2324,
20589,40494,41279,32841,37576,27671,2503,1599,2324,
20555,40518,41316,32732,38135,28287,2504,1565,2294,
20480,40472,41314,32703,37888,28776,2504,1565,2294,
20632,40496,41284,32736,37632,28934,2496,1543,2270,
20820,40553,41324,32469,39064,28502,2508,1524,2231,
20557,40484,41309,33047,37994,29248,2508,1524,2231,
20709,40470,41252,32031,38512,31112,2500,1497,2200,
20775,40503,41296,33154,38144,28919,2500,1497,2200,
21039,40260,41151,32615,38892,28146,2498,1477,2163,
20655,40431,41279,32928,38700,29677,2498,1477,2163,
20586,40562,41296,32355,38888,31022,2501,1454,2131,
20831,40319,41132,32428,38382,30536,2495,1452,2101,
20894,40278,41028,32536,39592,29773,2495,1452,2101,
20620,40449,41254,32835,38535,30600,2502,1442,2066,
20735,40466,41267,32784,39668,30902,2502,1442,2066,
20601,40527,41328,32648,38456,31470,2501,1428,2025,
20776,40516,41299,32493,39805,31990,2501,1428,2025,
20741,40472,41311,32710,39274,31325,2492,1428,1979,
20816,40530,41270,32699,39446,31504,2490,1409,1952,
20851,40534,41267,32108,39773,32387,2490,1409,1952,
20831,40471,41272,33062,38463,32664,2487,1403,1918,
21333,40528,41260,32439,41471,32510,2487,1403,1918,
21005,40504,41274,32872,39302,32873,2488,1411,1881,
21588,40550,41266,32573,37208,33524,2490,1409,1842,
22163,40495,41224,32827,40416,33080,2490,1409,1842,
21915,40504,41210,33023,38266,33592,2490,1417,1821,
23085,40552,41240,32842,38023,33444,2490,1417,1821,
23008,40634,41264,32584,41108,33563,2487,1421,1803,
23100,40512,41113,32625,36873,34172,2487,1421,1803,
24414,40614,41208,33011,41631,33778,2497,1422,1792,
23884,40703,41248,32310,39255,33656,2490,1418,1784,
24400,40593,41136,32745,36983,33656,2490,1418,1784,
24581,40650,41162,32814,40871,33440,2493,1429,1783,
24844,40440,40958,32628,37836,33463,2493,1429,1783,
25007,40639,41166,32632,39535,33682,2474,1424,1784,
25068,40621,41119,32431,39279,34048,2474,1424,1784,
25351,40636,41147,32564,39818,33832,2486,1426,1786,
25175,40657,41171,32418,40705,33762,2483,1424,1796,
25111,40650,41141,32809,38557,33804,2483,1424,1796,
25458,40615,41159,32606,39999,33336,2488,1418,1795,
24957,40584,41024,32804,38827,33466,2488,1418,1795,
25408,40784,41104,32517,39057,33298,2480,1425,1797,
25174,40616,41088,32672,40592,33298,2480,1425,1797,
25019,40652,41139,32787,38666,33752,2481,1420,1809,
25487,40478,40912,32650,39936,33151,2482,1425,1803,
25109,40396,40911,32547,38579,33066,2482,1425,1803,
25231,40580,41123,32768,38967,33327,2488,1417,1812,
25063,40600,41116,32575,40264,33256,2488,1417,1812,
24937,40650,41155,32749,38957,33639,2492,1413,1815,
25111,40665,41096,32776,39895,33357,2492,1413,1815,
24794,40664,41146,32839,38700,33260,2486,1415,1807,
25075,40656,41164,32783,39492,33248,2485,1418,1804,
24946,40626,41145,32624,40099,33240,2485,1418,1804,
24863,40512,41135,32410,38735,33759,2488,1420,1812,
25008,40613,41151,32788,39516,33251,2488,1420,1812,
24773,40640,41199,32929,38831,33288,2489,1406,1815,
24932,40624,41175,32792,39401,33190,2489,1406,1815,
24811,40638,41164,32671,39799,33351,2489,1406,1815,
24847,40669,41184,32860,39128,33435,2489,1418,1817,
25139,40387,40908,32424,39431,33016,2489,1418,1817,
24743,40632,41112,32774,39188,33355,2486,1415,1817,
24946,40619,41192,32625,39382,33238,2486,1415,1817,
24777,40652,41172,32761,39509,33175,2493,1409,1815,
25031,40402,40932,32498,38872,33000,2485,1418,1826,
24863,40575,41123,32768,39551,33272,2485,1418,1826,
24754,40649,41158,32866,39400,33420,2485,1417,1819,
24832,40636,41151,32650,39543,33384,2485,1417,1819,
24754,40644,41160,32671,39527,33271,2490,1417,1823,
24858,40564,41098,32661,39220,33164,2490,1417,1823,
24791,40616,41150,32732,39321,33236,2485,1423,1825,
24752,40649,41172,32784,39343,33300,2485,1422,1817,
24809,40600,41126,32719,39392,33257,2485,1417,1819,
