24751,40652,41465,33699,32859,39194,1996,2394,1277,
24742,40654,41476,33584,32790,39214,1996,2394,1277,
24805,40624,41434,33403,32768,39072,2000,2388,1275,
24806,40631,41470,33205,32698,39083,2000,2381,1275,
24960,40442,41258,33024,32371,38794,2000,2381,1275,
24762,40654,41465,33264,32767,39050,2001,2390,1281,
24781,40632,41419,33199,32752,39152,2001,2390,1281,
24798,40616,41384,33271,32669,39198,2006,2391,1283,
24784,40682,41396,33235,32709,39164,2006,2391,1283,
24776,40648,41354,33231,32652,39013,2006,2391,1283,
24764,40681,41394,33303,32696,38980,2004,2394,1282,
24776,40644,41346,33221,32644,38976,2004,2394,1282,
24715,40670,41385,33298,32639,39185,2001,2385,1287,
24807,40584,41278,33272,32640,39139,2001,2385,1287,
24788,40643,41327,33416,32740,39132,2015,2382,1276,
24754,40649,41348,33560,32685,39160,2007,2390,1284,
24759,40646,41350,33615,32714,39008,2007,2390,1284,
24780,40671,41392,33544,32674,38964,2000,2384,1279,
24805,40598,41216,33496,32684,39042,2000,2384,1279,
24971,40444,41166,33351,32536,38941,2011,2393,1277,
24777,40616,41318,33594,32712,39028,2011,2393,1277,
24797,40615,41375,33516,32703,39057,2004,2392,1275,
24895,40487,41156,33424,32416,38955,2010,2378,1282,
24751,40651,41412,33340,32690,39129,2010,2378,1282,
24807,40604,41349,33288,32631,39112,2013,2387,1277,
24790,40618,41413,33353,32708,39032,2013,2387,1277,
24761,40651,41384,33403,32696,39087,2006,2393,1283,
24981,40429,41159,33115,32430,38854,2006,2393,1283,
24747,40651,41388,33383,32751,39162,2019,2386,1277,
24755,40664,41381,33403,32732,39128,2016,2395,1273,
24759,40669,41370,33422,32702,39079,2016,2395,1273,
24771,40576,41319,33520,32654,39067,2009,2379,1288,
24777,40644,41352,33503,32772,39140,2009,2379,1288,
24761,40652,41380,33466,32786,39113,2011,2382,1284,
24960,40436,41167,33163,32511,38908,2011,2382,1284,
24799,40618,41327,33257,32635,39078,2012,2392,1275,
24768,40645,41337,33292,32672,39031,2013,2393,1285,
24772,40664,41352,33263,32679,39064,2013,2393,1285,
24756,40640,41302,33318,32722,39064,2018,2389,1274,
24751,40609,41331,33348,32651,39113,2018,2389,1274,
24752,40654,41335,33473,32724,39208,2017,2395,1280,
24759,40639,41354,33375,32741,39158,2017,2395,1280,
24807,40595,41320,33240,32623,39056,2017,2395,1280,
24745,40632,41284,33312,32649,38998,2014,2390,1278,
24919,40415,41137,33055,32518,38864,2014,2390,1278,
24951,40452,41126,33168,32447,38905,2025,2378,1284,
24816,40596,41270,33380,32712,39104,2025,2378,1284,
24744,40676,41320,33392,32687,39144,2023,2393,1279,
24750,40647,41330,33477,32755,39185,2014,2390,1276,
24739,40585,41311,33440,32691,39091,2014,2390,1276,
24735,40639,41336,33343,32683,39024,2025,2397,1280,
24763,40636,41318,33348,32632,38991,2025,2397,1280,
