%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1443622459115967357,259374,1443622459115967357,world,-0.380048215389,-0.0575770251453,1.46743440628,-0.0392630882561,-0.0362092480063,-0.196057990193,0.979136645794
1443622459125822137,259375,1443622459125822137,world,-0.378978401423,-0.05687706545,1.46673357487,-0.040233746171,-0.0373736433685,-0.189460113645,0.980351626873
1443622459136016897,259376,1443622459136016897,world,-0.377900063992,-0.0563757382333,1.46639144421,-0.0356542542577,-0.0383901484311,-0.178396016359,0.982562959194
1443622459145913348,259377,1443622459145913348,world,-0.377087444067,-0.0563465878367,1.46684968472,-0.0302237104625,-0.0351977720857,-0.171516090631,0.984088361263
1443622459155708721,259378,1443622459155708721,world,-0.376578569412,-0.0557459481061,1.46592974663,-0.0318176448345,-0.0437525473535,-0.159615471959,0.985695838928
1443622459165973097,259379,1443622459165973097,world,-0.37517079711,-0.0549115389585,1.4647411108,-0.0259870123118,-0.0457947589457,-0.14703592658,0.987728714943
1443622459175840678,259380,1443622459175840678,world,-0.374687761068,-0.0550137385726,1.46417105198,-0.0232433695346,-0.0468580424786,-0.140487074852,0.988699913025
1443622459185928322,259381,1443622459185928322,world,-0.374687761068,-0.0550137385726,1.46417105198,-0.0232433695346,-0.0468580424786,-0.140487074852,0.988699913025
1443622459195926553,259382,1443622459195926553,world,-0.373331427574,-0.0536714605987,1.46267831326,-0.0219014212489,-0.0428646095097,-0.119790554047,0.991631627083
1443622459205929549,259383,1443622459205929549,world,-0.372673809528,-0.053341217339,1.46207654476,-0.0193088967353,-0.0465289056301,-0.112572103739,0.992365717888
1443622459215912377,259384,1443622459215912377,world,-0.37142008543,-0.052593447268,1.46139860153,-0.0104471622035,-0.0554467178881,-0.103026300669,0.993077158928
1443622459225897634,259385,1443622459225897634,world,-0.370249181986,-0.0519875958562,1.46051287651,-0.00794393569231,-0.0556941218674,-0.0949425697327,0.993891835213
1443622459235731703,259386,1443622459235731703,world,-0.369425475597,-0.051661144942,1.45973217487,-0.00959095545113,-0.0508987046778,-0.0906398445368,0.994535923004
1443622459245747060,259387,1443622459245747060,world,-0.368573814631,-0.0513988025486,1.45880842209,-0.0117800757289,-0.045677844435,-0.08531434834,0.995236754417
1443622459255746339,259388,1443622459255746339,world,-0.366975665092,-0.0506562776864,1.45776569843,-0.0109508978203,-0.0433001965284,-0.0749206393957,0.996188759804
1443622459265768718,259389,1443622459265768718,world,-0.366201996803,-0.0502421744168,1.45627009869,-0.00926009844989,-0.0393120460212,-0.0703866779804,0.996701836586
1443622459275882128,259390,1443622459275882128,world,-0.364390224218,-0.04976734519,1.45579147339,-0.00244712387212,-0.0479766987264,-0.0707461237907,0.996336936951
1443622459285727100,259391,1443622459285727100,world,-0.363669782877,-0.0494392812252,1.45438873768,0.000617988000158,-0.0534158572555,-0.0625951513648,0.996608436108
1443622459295610271,259392,1443622459295610271,world,-0.363092958927,-0.049388114363,1.45346105099,-0.0031289528124,-0.047100443393,-0.0569567345083,0.997260093689
1443622459305675621,259393,1443622459305675621,world,-0.361832112074,-0.0489409975708,1.4521715641,-0.00208363775164,-0.0489908978343,-0.0449973940849,0.997783005238
1443622459315751320,259394,1443622459315751320,world,-0.361486375332,-0.0492724701762,1.45137226582,0.000197462301003,-0.0540478862822,-0.0436515286565,0.997583806515
1443622459325653256,259395,1443622459325653256,world,-0.360270887613,-0.049388807267,1.45011293888,0.00166626786813,-0.0549214854836,-0.0395541787148,0.997705578804
1443622459335660204,259396,1443622459335660204,world,-0.359324812889,-0.0490947254002,1.44843792915,0.00756841944531,-0.0648273304105,-0.0285722669214,0.99745875597
1443622459345730334,259397,1443622459345730334,world,-0.359020799398,-0.0490338504314,1.44676303864,0.00703563634306,-0.0603034086525,-0.0301546249539,0.997699797153
1443622459355696726,259398,1443622459355696726,world,-0.358583390713,-0.0493924170732,1.44595980644,0.0126777598634,-0.0614072270691,-0.0245093107224,0.997731387615
1443622459365733553,259399,1443622459365733553,world,-0.357479512691,-0.0490204393864,1.44339680672,0.00731844548136,-0.0539028085768,-0.0199581161141,0.998319923878
1443622459375791545,259400,1443622459375791545,world,-0.356283396482,-0.0490638762712,1.442314744,0.00971698295325,-0.0635626092553,-0.01766423136,0.997774302959
1443622459385574752,259401,1443622459385574752,world,-0.355017066002,-0.0491202808917,1.44043958187,0.00927132181823,-0.0557141453028,-0.0154363242909,0.998284399509
1443622459395709087,259402,1443622459395709087,world,-0.35417458415,-0.0490040890872,1.43870615959,0.0119241354987,-0.0564591065049,-0.0111545352265,0.998271465302
1443622459405963201,259403,1443622459405963201,world,-0.353266865015,-0.049073882401,1.43707227707,0.014580453746,-0.0586016438901,-0.00852433405817,0.998138666153
1443622459415699622,259404,1443622459415699622,world,-0.352450937033,-0.0484996065497,1.43540394306,0.0170784294605,-0.0623766668141,-0.00400911550969,0.997898578644
1443622459425736197,259405,1443622459425736197,world,-0.351554781199,-0.0485817976296,1.43337869644,0.0176063533872,-0.0596490763128,0.00240351376124,0.998061239719
1443622459436046373,259406,1443622459436046373,world,-0.351080030203,-0.0483396351337,1.43165230751,0.0202080197632,-0.0545209050179,0.0058383452706,0.998291134834
1443622459445728017,259407,1443622459445728017,world,-0.351014256477,-0.0481488443911,1.42996871471,0.0221208445728,-0.0608052611351,0.00612054625526,0.99788582325
1443622459455716665,259408,1443622459455716665,world,-0.350465208292,-0.0479523874819,1.427967906,0.0246072560549,-0.0621418952942,0.00899653974921,0.997723460197
1443622459465853555,259409,1443622459465853555,world,-0.349868804216,-0.0475005842745,1.42545211315,0.0238009914756,-0.0652080997825,0.0106281256303,0.997531235218
1443622459475851100,259410,1443622459475851100,world,-0.348491191864,-0.0469506978989,1.42300975323,0.0229360684752,-0.060619354248,0.0152547433972,0.99778085947
1443622459485832285,259411,1443622459485832285,world,-0.34744349122,-0.0467621386051,1.42021071911,0.0202481206506,-0.055656708777,0.0107404822484,0.998186886311
1443622459495723603,259412,1443622459495723603,world,-0.346837848425,-0.046569339931,1.41848933697,0.0231646094471,-0.0564168468118,0.0114344758913,0.998073041439
1443622459505991108,259413,1443622459505991108,world,-0.34570863843,-0.046332474798,1.41550731659,0.0170151293278,-0.0497625209391,0.0109293162823,0.998556375504
1443622459515837692,259414,1443622459515837692,world,-0.344303697348,-0.0457278490067,1.4128639698,0.0149361807853,-0.0532385520637,0.00853432621807,0.99843364954
1443622459525712158,259415,1443622459525712158,world,-0.34302392602,-0.0449352264404,1.40995907784,0.0112500181422,-0.0450343079865,0.00791814923286,0.998890697956
1443622459535895672,259416,1443622459535895672,world,-0.341849923134,-0.0444115512073,1.40670156479,0.00587232271209,-0.0446321703494,0.00712067494169,0.998960852623
1443622459545835058,259417,1443622459545835058,world,-0.341020464897,-0.0436592251062,1.40404629707,0.00840476341546,-0.0412569902837,0.00856528989971,0.999076545238
1443622459555783351,259418,1443622459555783351,world,-0.339433759451,-0.0434219874442,1.40022134781,0.00292125926353,-0.0322232693434,0.00500902859494,0.999463915825
1443622459565754627,259419,1443622459565754627,world,-0.338595688343,-0.0429543554783,1.3971889019,0.00691659888253,-0.0353123433888,0.00504121696576,0.99933975935
1443622459575651282,259420,1443622459575651282,world,-0.33743929863,-0.0428188182414,1.39286589622,0.0034250325989,-0.00503851473331,0.00552980974317,0.999966204166
1443622459585588509,259421,1443622459585588509,world,-0.336308270693,-0.0421217232943,1.38954126835,0.00509626278654,-0.0269887112081,0.00735313538462,0.999595761299
1443622459595690077,259422,1443622459595690077,world,-0.335496127605,-0.0420286990702,1.385617733,0.00208132597618,-0.0231858063489,0.0074516008608,0.99970126152
1443622459605963542,259423,1443622459605963542,world,-0.334350675344,-0.0413156934083,1.38162267208,0.00196416978724,-0.0228601377457,0.00727793714032,0.999710261822
1443622459615823863,259424,1443622459615823863,world,-0.333547085524,-0.0409723185003,1.37732160091,-0.00227127433755,-0.0185409579426,0.00691559631377,0.999801695347
1443622459625776813,259425,1443622459625776813,world,-0.332672089338,-0.0401046685874,1.37330007553,-0.00171742530074,-0.0186947733164,0.0128000834957,0.999741911888
1443622459636017890,259426,1443622459636017890,world,-0.33229264617,-0.0399392470717,1.3692176342,-0.00413046870381,-0.0127077959478,0.011477034539,0.999844968319
1443622459645739164,259427,1443622459645739164,world,-0.330977857113,-0.0394077822566,1.36504781246,-0.00173869985156,-0.0164242628962,0.00911611970514,0.999822080135
1443622459655780383,259428,1443622459655780383,world,-0.330773591995,-0.0389123149216,1.36151885986,0.000515006249771,-0.0131252668798,0.0139476601034,0.999816477299
1443622459665814601,259429,1443622459665814601,world,-0.329942554235,-0.0379972867668,1.35686445236,-0.00520579656586,-0.0157585646957,0.0132557973266,0.99977439642
1443622459675766357,259430,1443622459675766357,world,-0.329352110624,-0.0372253358364,1.35258483887,-0.00693191681057,-0.0212377049029,0.0112643521279,0.999686956406
1443622459685906658,259431,1443622459685906658,world,-0.32869130373,-0.037012334913,1.34814083576,-0.0088739162311,-0.0121065238491,0.0121034318581,0.999814093113
1443622459695747252,259432,1443622459695747252,world,-0.328396499157,-0.0368959009647,1.34386897087,-0.0109895979986,-0.0201363228261,0.0166949834675,0.999597489834
1443622459705708525,259433,1443622459705708525,world,-0.327680885792,-0.0364174991846,1.33891022205,-0.0126469871029,-0.0164946839213,0.0159750189632,0.999656379223
1443622459715771559,259434,1443622459715771559,world,-0.327379405499,-0.0360369309783,1.33433806896,-0.0113822864369,-0.0140654183924,0.020827870816,0.999619364738
1443622459725799295,259435,1443622459725799295,world,-0.325491666794,-0.0358126163483,1.32955086231,-0.0143885770813,-0.0173735916615,0.0264564603567,0.999395489693
1443622459735793006,259436,1443622459735793006,world,-0.326533347368,-0.0354144759476,1.32466256618,-0.0164542216808,-0.0220521818846,0.0205253586173,0.999410688877
1443622459745727820,259437,1443622459745727820,world,-0.32634973526,-0.0353600308299,1.32074916363,-0.0108474511653,-0.0247379336506,0.0234100371599,0.999360978603
1443622459755680296,259438,1443622459755680296,world,-0.326452642679,-0.0347318686545,1.31589102745,-0.0126263601705,-0.0240890495479,0.0265527330339,0.999277412891
1443622459765709585,259439,1443622459765709585,world,-0.325853407383,-0.0338694229722,1.31115019321,-0.017387362197,-0.0370411984622,0.0221217907965,0.998917579651
1443622459775646642,259440,1443622459775646642,world,-0.325802624226,-0.0337120033801,1.30704748631,-0.0109124546871,-0.0370135307312,0.0252910684794,0.998935103416
1443622459785696552,259441,1443622459785696552,world,-0.326271682978,-0.033789370209,1.30325627327,-0.0033604700584,-0.0344550460577,0.0290361382067,0.998978734016
1443622459795725133,259442,1443622459795725133,world,-0.324807286263,-0.0332974307239,1.29773318768,-0.0108236325905,-0.0356912463903,0.0273599736392,0.998929679394
1443622459805799837,259443,1443622459805799837,world,-0.325470119715,-0.0337826237082,1.29340362549,-0.00385090243071,-0.039276432246,0.0322435870767,0.998700678349
1443622459815637050,259444,1443622459815637050,world,-0.324768483639,-0.0331062488258,1.28786897659,-0.00636202655733,-0.038775946945,0.0275971684605,0.998846590519
1443622459825614965,259445,1443622459825614965,world,-0.325547277927,-0.032878048718,1.28294432163,-1.22387136798e-05,-0.0538643933833,0.0278385765851,0.998160123825
1443622459835721469,259446,1443622459835721469,world,-0.325581401587,-0.0328212790191,1.27780759335,0.00173049012665,-0.0555205307901,0.0277127567679,0.998071432114
1443622459845765888,259447,1443622459845765888,world,-0.32556027174,-0.0329520069063,1.27304065228,0.00901671033353,-0.0497616045177,0.032091408968,0.998204708099
1443622459855671316,259448,1443622459855671316,world,-0.32540205121,-0.0328859463334,1.26738739014,0.00762588251382,-0.0568915605545,0.0273615121841,0.997976243496
1443622459865788098,259449,1443622459865788098,world,-0.325565576553,-0.033390648663,1.2633112669,0.0202429518104,-0.0576340556145,0.0316098257899,0.997631907463
1443622459876127769,259450,1443622459876127769,world,-0.32510638237,-0.033166565001,1.25748515129,0.0167675856501,-0.051329061389,0.0285516362637,0.998132765293
1443622459885694995,259451,1443622459885694995,world,-0.325087875128,-0.0333363041282,1.25269675255,0.0240085478872,-0.0484913028777,0.0302629973739,0.998076319695
1443622459895730951,259452,1443622459895730951,world,-0.324995160103,-0.0335674323142,1.24789714813,0.0297430101782,-0.0498601906002,0.0307335350662,0.997840106487
1443622459905843585,259453,1443622459905843585,world,-0.323976635933,-0.0333897098899,1.24216580391,0.0299137290567,-0.0424780994654,0.0376695506275,0.997938871384
1443622459915739019,259454,1443622459915739019,world,-0.324433714151,-0.0336340293288,1.23697292805,0.0407321937382,-0.0379831008613,0.032095067203,0.99793189764
1443622459925658424,259455,1443622459925658424,world,-0.324414610863,-0.0338026843965,1.2305803299,0.036224167794,-0.0385635010898,0.0327015817165,0.998063862324
1443622459935956041,259456,1443622459935956041,world,-0.323460698128,-0.0342207439244,1.2251625061,0.0438839830458,-0.0414598472416,0.0352985933423,0.997551620007
1443622459946118767,259457,1443622459946118767,world,-0.323500543833,-0.034043289721,1.21855831146,0.0389863699675,-0.0438727773726,0.02789401263,0.997886359692
1443622459955915483,259458,1443622459955915483,world,-0.32327657938,-0.0340279713273,1.21317303181,0.047357685864,-0.0350691229105,0.0340105220675,0.997682750225
1443622459965891890,259459,1443622459965891890,world,-0.32271450758,-0.0344496145844,1.2066835165,0.040986970067,-0.0352721251547,0.0260546542704,0.998196899891
1443622459975678635,259460,1443622459975678635,world,-0.323000609875,-0.0347562208772,1.2021920681,0.0475528389215,-0.0310401879251,0.0317037329078,0.997882843018
1443622459985783962,259461,1443622459985783962,world,-0.323350787163,-0.0351587980986,1.1968921423,0.0548142269254,-0.0343414992094,0.0294979456812,0.997469782829
1443622459995677146,259462,1443622459995677146,world,-0.322597444057,-0.0350064523518,1.19139254093,0.0532200671732,-0.0282959919423,0.029315892607,0.997751295567
1443622460005797989,259463,1443622460005797989,world,-0.322465121746,-0.0352623201907,1.18564212322,0.0593846552074,-0.0358938872814,0.0317276008427,0.997084975243
1443622460016349949,259464,1443622460016349949,world,-0.32300439477,-0.0351687707007,1.18008863926,0.0616351701319,-0.0407927706838,0.0231609083712,0.996995806694
1443622460026162985,259465,1443622460026162985,world,-0.322412639856,-0.0357934162021,1.17449057102,0.065744034946,-0.0332027822733,0.0260604396462,0.996943414211
1443622460035871134,259466,1443622460035871134,world,-0.322669178247,-0.0355370752513,1.16864657402,0.0651652440429,-0.0410771071911,0.0194615460932,0.99683868885
1443622460045554764,259467,1443622460045554764,world,-0.321582496166,-0.0360404476523,1.16309249401,0.0671513453126,-0.0300421211869,0.0288039911538,0.996874392033
1443622460055984515,259468,1443622460055984515,world,-0.321350812912,-0.0365410558879,1.1570622921,0.0779544338584,-0.044199347496,0.0305449459702,0.995508253574
1443622460065796105,259469,1443622460065796105,world,-0.321608096361,-0.0361754819751,1.15155529976,0.0650127828121,-0.0345158800483,0.0282657966018,0.996886670589
1443622460075657368,259470,1443622460075657368,world,-0.321437120438,-0.0363435707986,1.14569151402,0.0612499006093,-0.0296922530979,0.0281288772821,0.997284114361
1443622460085707451,259471,1443622460085707451,world,-0.32280933857,-0.0361235924065,1.14015686512,0.0668006241322,-0.038911730051,0.0199700091034,0.996807336807
1443622460095720399,259472,1443622460095720399,world,-0.321642279625,-0.035801474005,1.13442182541,0.0585841573775,-0.0259407423437,0.0286164227873,0.997534990311
